CLUESmallArea,BlockId,Usage,SumFloors2002,BuildingCount2002,SumFloors2021,BuildingCount2021,MostFloors2002,MostFloors2021
Kensington,509,Unoccupied - Under Renovation,0.0,0,4.0,1,0,4
Kensington,509,House/Townhouse,0,0,0,0
Kensington,509,Entertainment/Recreation - Indoor,0,0,0,0
Kensington,509,Parking - Commercial Covered,0,0,0,0
Kensington,504,Storage,5.0,2,8.0,2,4,7
Kensington,504,Office,0.0,0,0.0,0,0,0
Kensington,504,Unoccupied - Unused,0.0,0,0.0,0,0,0
Kensington,504,House/Townhouse,0,0,0,0
Kensington,504,Entertainment/Recreation - Indoor,0,0,0,0
Kensington,504,Parking - Commercial Covered,0,0,0,0
Kensington,1016,Equipment Installation,1.0,1,1.0,1,1,1
Kensington,1016,Unoccupied - Unused,1.0,1,0.0,0,1,0
Kensington,1016,Manufacturing,0.0,0,0.0,0,0,0
Kensington,1016,House/Townhouse,0,0,0,0
Kensington,1016,Office,0,0,0,0
Kensington,1016,Entertainment/Recreation - Indoor,0,0,0,0
Kensington,1016,Parking - Commercial Covered,0,0,0,0
Kensington,2502,Educational/Research,0.0,0,1.0,1,0,1
Kensington,2502,House/Townhouse,0,0,0,0
Kensington,2502,Office,0,0,0,0
Kensington,2502,Entertainment/Recreation - Indoor,0,0,0,0
Kensington,2502,Unoccupied - Unused,0,0,0,0
Kensington,2502,Parking - Commercial Covered,0,0,0,0
Kensington,530,Equipment Installation,0.0,0,1.0,1,0,1
Kensington,530,House/Townhouse,0,0,0,0
Kensington,530,Office,0,0,0,0
Kensington,530,Entertainment/Recreation - Indoor,0,0,0,0
Kensington,530,Unoccupied - Unused,0,0,0,0
Kensington,530,Parking - Commercial Covered,0,0,0,0
Kensington,550,Equipment Installation,0.0,0,1.0,1,0,1
Kensington,550,House/Townhouse,0,0,0,0
Kensington,550,Office,0,0,0,0
Kensington,550,Entertainment/Recreation - Indoor,0,0,0,0
Kensington,550,Unoccupied - Unused,0,0,0,0
Kensington,550,Parking - Commercial Covered,0,0,0,0
Carlton,240,Educational/Research,4.0,2,40.0,7,2,15
Carlton,240,Residential Apartment,2.0,1,2.0,1,2,2
Carlton,240,Office,0.0,0,8.0,4,0,2
Carlton,240,House/Townhouse,4.0,2,2.0,1,2,2
Carlton,240,Equipment Installation,2.0,1,0.0,0,2,0
Carlton,240,Unoccupied - Under Construction,29.0,5,0.0,0,9,0
Carlton,240,Unoccupied - Unused,4.0,2,0.0,0,2,0
Carlton,240,Unoccupied - Under Renovation,4.0,2,0.0,0,2,0
Carlton,240,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,240,Parking - Commercial Covered,0,0,0,0
Carlton,242,Office,6.0,3,8.0,4,2,2
Carlton,242,Educational/Research,14.0,5,10.0,3,6,6
Carlton,242,Entertainment/Recreation - Indoor,2.0,1,4.0,2,2,2
Carlton,242,Unoccupied - Unused,4.0,2,0.0,0,2,0
Carlton,242,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,242,Residential Apartment,0.0,0,0.0,0,0,0
Carlton,242,House/Townhouse,0,0,0,0
Carlton,242,Parking - Commercial Covered,0,0,0,0
Carlton,238,House/Townhouse,45.0,28,54.0,31,2,3
Carlton,238,Residential Apartment,3.0,1,3.0,1,3,3
Carlton,238,Institutional Accommodation,2.0,1,0.0,0,2,0
Carlton,238,Office,0,0,0,0
Carlton,238,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,238,Unoccupied - Unused,0,0,0,0
Carlton,238,Parking - Commercial Covered,0,0,0,0
Carlton,202,House/Townhouse,50.0,39,54.0,38,2,3
Carlton,202,Student Accommodation,0.0,0,3.0,1,0,3
Carlton,202,Office,0,0,0,0
Carlton,202,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,202,Unoccupied - Unused,0,0,0,0
Carlton,202,Parking - Commercial Covered,0,0,0,0
Carlton,206,House/Townhouse,38.0,25,39.0,25,2,2
Carlton,206,Retail - Shop,34.0,18,37.0,19,2,2
Carlton,206,Parking - Commercial Covered,8.0,1,8.0,1,8,8
Carlton,206,Residential Apartment,6.0,5,16.0,5,2,4
Carlton,206,Unoccupied - Unused,5.0,2,18.0,10,3,2
Carlton,206,Student Accommodation,3.0,1,11.0,5,3,3
Carlton,206,Entertainment/Recreation - Indoor,19.0,10,4.0,2,2,2
Carlton,206,Storage,5.0,2,3.0,1,3,3
Carlton,206,Office,2.0,1,5.0,2,2,3
Carlton,206,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,206,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,247,Unoccupied - Unused,2.0,1,17.0,8,2,3
Carlton,247,House/Townhouse,27.0,15,42.0,20,2,3
Carlton,247,Educational/Research,4.0,1,4.0,1,4,4
Carlton,247,Office,36.0,14,25.0,9,5,5
Carlton,247,Entertainment/Recreation - Indoor,22.0,11,8.0,4,3,2
Carlton,247,Hospital/Clinic,7.0,3,6.0,3,3,2
Carlton,247,Retail - Shop,2.0,1,8.0,4,2,2
Carlton,247,Commercial Accommodation,5.0,1,7.0,2,5,5
Carlton,247,Parking - Commercial Covered,1.0,1,7.0,1,1,7
Carlton,247,Storage,2.0,1,0.0,0,2,0
Carlton,247,Parking - Private Covered,0.0,0,0.0,0,0,0
Carlton,247,Residential Apartment,0.0,0,0.0,0,0,0
Carlton,247,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,227,House/Townhouse,93.0,77,93.0,77,2,2
Carlton,227,Unoccupied - Unused,2.0,1,2.0,1,2,2
Carlton,227,Residential Apartment,3.0,1,8.0,3,3,3
Carlton,227,"Performances, Conferences, Ceremonies",0.0,0,3.0,1,0,3
Carlton,227,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Carlton,227,Workshop/Studio,0.0,0,0.0,0,0,0
Carlton,227,Office,2.0,1,0.0,0,2,0
Carlton,227,Unoccupied - Under Renovation,2.0,1,0.0,0,2,0
Carlton,227,Parking - Commercial Covered,0,0,0,0
Carlton,216,House/Townhouse,26.0,15,25.0,13,2,3
Carlton,216,Retail - Shop,10.0,6,10.0,6,2,2
Carlton,216,Office,7.0,5,3.0,2,2,2
Carlton,216,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Carlton,216,Residential Apartment,10.0,5,24.0,8,3,5
Carlton,216,Unoccupied - Unused,5.0,4,9.0,6,2,2
Carlton,216,Storage,2.0,1,2.0,1,2,2
Carlton,216,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,216,Parking - Commercial Covered,0,0,0,0
Carlton,222,House/Townhouse,67.0,43,70.0,44,2,2
Carlton,222,Unoccupied - Unused,0.0,0,1.0,1,0,1
Carlton,222,Retail - Showroom,1.0,1,2.0,1,1,2
Carlton,222,Community Use,0.0,0,0.0,0,0,0
Carlton,222,Office,2.0,2,0.0,0,1,0
Carlton,222,Residential Apartment,0.0,0,2.0,1,0,2
Carlton,222,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,222,Parking - Commercial Covered,0,0,0,0
Carlton,267,House/Townhouse,25.0,14,46.0,23,2,3
Carlton,267,"Performances, Conferences, Ceremonies",2.0,2,2.0,2,1,1
Carlton,267,Office,33.0,14,19.0,6,4,6
Carlton,267,Hospital/Clinic,2.0,1,2.0,1,2,2
Carlton,267,Student Accommodation,3.0,1,3.0,1,3,3
Carlton,267,Commercial Accommodation,4.0,1,4.0,1,4,4
Carlton,267,Unoccupied - Unused,2.0,1,3.0,1,2,3
Carlton,267,Storage,0.0,0,0.0,0,0,0
Carlton,267,Residential Apartment,4.0,2,2.0,1,2,2
Carlton,267,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,267,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,267,Parking - Commercial Covered,0,0,0,0
Carlton,236,House/Townhouse,51.0,33,60.0,35,2,3
Carlton,236,Hospital/Clinic,5.0,3,2.0,1,2,2
Carlton,236,Workshop/Studio,1.0,1,0.0,0,1,0
Carlton,236,Office,0.0,0,0.0,0,0,0
Carlton,236,Unoccupied - Unused,0.0,0,2.0,1,0,2
Carlton,236,Storage,0.0,0,1.0,1,0,1
Carlton,236,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,236,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,236,Parking - Commercial Covered,0,0,0,0
Carlton,223,House/Townhouse,52.0,30,60.0,32,3,3
Carlton,223,Commercial Accommodation,0.0,0,2.0,1,0,2
Carlton,223,Office,4.0,2,5.0,3,2,2
Carlton,223,Residential Apartment,11.0,4,9.0,3,4,4
Carlton,223,Retail - Shop,5.0,3,6.0,4,2,2
Carlton,223,Workshop/Studio,0.0,0,2.0,1,0,2
Carlton,223,Entertainment/Recreation - Indoor,1.0,1,2.0,1,1,2
Carlton,223,Storage,2.0,1,0.0,0,2,0
Carlton,223,Unoccupied - Unused,2.0,1,0.0,0,2,0
Carlton,223,Hospital/Clinic,2.0,1,2.0,1,2,2
Carlton,223,Parking - Commercial Covered,0,0,0,0
Carlton,207,Student Accommodation,0.0,0,3.0,2,0,2
Carlton,207,House/Townhouse,61.0,33,60.0,32,2,3
Carlton,207,Retail - Shop,16.0,8,12.0,6,2,2
Carlton,207,Hospital/Clinic,2.0,1,2.0,1,2,2
Carlton,207,Entertainment/Recreation - Indoor,10.0,5,14.0,7,2,2
Carlton,207,Parking - Commercial Covered,3.0,1,3.0,1,3,3
Carlton,207,Unoccupied - Under Renovation,3.0,1,5.0,3,3,3
Carlton,207,Office,0.0,0,2.0,1,0,2
Carlton,207,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Carlton,207,Institutional Accommodation,1.0,1,0.0,0,1,0
Carlton,207,Equipment Installation,1.0,1,1.0,1,1,1
Carlton,207,Unoccupied - Unused,5.0,3,0.0,0,2,0
Carlton,207,Residential Apartment,5.0,2,5.0,2,3,3
Carlton,207,Storage,0.0,0,0.0,0,0,0
Carlton,263,Equipment Installation,2.0,2,3.0,2,1,2
Carlton,263,Student Accommodation,0.0,0,25.0,2,0,16
Carlton,263,Unoccupied - Unused,12.0,4,2.0,1,4,2
Carlton,263,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Carlton,263,Office,2.0,1,20.0,5,2,7
Carlton,263,Residential Apartment,4.0,1,41.0,4,4,19
Carlton,263,Workshop/Studio,0.0,0,0.0,0,0,0
Carlton,263,Retail - Shop,4.0,2,0.0,0,2,0
Carlton,263,Unoccupied - Under Renovation,4.0,1,0.0,0,4,0
Carlton,263,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Carlton,263,Unoccupied - Under Construction,15.0,3,0.0,0,10,0
Carlton,263,Parking - Commercial Covered,6.0,1,0.0,0,6,0
Carlton,263,Storage,0.0,0,0.0,0,0,0
Carlton,263,Educational/Research,0.0,0,0.0,0,0,0
Carlton,263,"Performances, Conferences, Ceremonies",0.0,0,0.0,0,0,0
Carlton,263,House/Townhouse,0.0,0,5.0,1,0,5
Carlton,204,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Carlton,204,Parking - Commercial Covered,0.0,0,1.0,1,0,1
Carlton,204,Office,0.0,0,2.0,1,0,2
Carlton,204,House/Townhouse,0.0,0,20.0,11,0,2
Carlton,204,Student Accommodation,0.0,0,13.0,2,0,11
Carlton,204,Unoccupied - Unused,0.0,0,0.0,0,0,0
Carlton,204,Parking - Private Covered,0.0,0,0.0,0,0,0
Carlton,204,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,204,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,204,Educational/Research,4.0,1,5.0,1,4,5
Carlton,204,Hospital/Clinic,0.0,0,1.0,1,0,1
Carlton,214,Office,4.0,2,10.0,4,2,4
Carlton,214,House/Townhouse,55.0,33,64.0,35,2,3
Carlton,214,Residential Apartment,16.0,7,14.0,5,3,4
Carlton,214,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Carlton,214,Retail - Shop,10.0,5,9.0,5,2,2
Carlton,214,Commercial Accommodation,3.0,1,3.0,1,3,3
Carlton,214,Hospital/Clinic,2.0,1,2.0,1,2,2
Carlton,214,Educational/Research,0.0,0,0.0,0,0,0
Carlton,214,Unoccupied - Unused,3.0,1,1.0,1,3,1
Carlton,214,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,214,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,214,Parking - Commercial Covered,0,0,0,0
Carlton,235,House/Townhouse,37.0,21,43.0,23,2,3
Carlton,235,Residential Apartment,15.0,5,15.0,5,4,4
Carlton,235,Office,1.0,1,0.0,0,1,0
Carlton,235,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,235,Unoccupied - Unused,0,0,0,0
Carlton,235,Parking - Commercial Covered,0,0,0,0
Carlton,266,House/Townhouse,4.0,2,2.0,1,2,2
Carlton,266,Retail - Shop,8.0,4,4.0,2,2,2
Carlton,266,Student Accommodation,0.0,0,17.0,2,0,9
Carlton,266,Entertainment/Recreation - Indoor,4.0,2,7.0,4,2,2
Carlton,266,Office,10.0,5,18.0,8,2,3
Carlton,266,Workshop/Studio,7.0,5,6.0,3,2,3
Carlton,266,Educational/Research,20.0,4,21.0,4,10,9
Carlton,266,Storage,0.0,0,2.0,1,0,2
Carlton,266,"Performances, Conferences, Ceremonies",0.0,0,1.0,1,0,1
Carlton,266,Unoccupied - Unused,7.0,3,0.0,0,3,0
Carlton,266,Residential Apartment,0.0,0,0.0,0,0,0
Carlton,266,Unoccupied - Under Renovation,0.0,0,2.0,1,0,2
Carlton,266,Parking - Private Covered,1.0,1,0.0,0,1,0
Carlton,266,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,266,Parking - Commercial Covered,0,0,0,0
Carlton,217,Residential Apartment,8.0,3,9.0,3,4,4
Carlton,217,Entertainment/Recreation - Indoor,5.0,3,16.0,9,2,2
Carlton,217,Retail - Shop,16.0,10,16.0,10,2,2
Carlton,217,House/Townhouse,5.0,4,3.0,3,2,1
Carlton,217,Unoccupied - Unused,5.0,3,1.0,1,2,1
Carlton,217,Workshop/Studio,0.0,0,4.0,2,0,2
Carlton,217,Office,8.0,4,2.0,1,2,2
Carlton,217,Parking - Commercial Covered,2.0,1,0.0,0,2,0
Carlton,217,Storage,0.0,0,2.0,1,0,2
Carlton,217,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,217,Retail - Showroom,0.0,0,0.0,0,0,0
Carlton,217,Commercial Accommodation,0.0,0,0.0,0,0,0
Carlton,217,Hospital/Clinic,0.0,0,0.0,0,0,0
Carlton,217,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,226,House/Townhouse,69.0,47,76.0,50,2,3
Carlton,226,Entertainment/Recreation - Indoor,6.0,3,4.0,2,2,2
Carlton,226,Residential Apartment,10.0,5,13.0,6,2,3
Carlton,226,Unoccupied - Unused,0.0,0,2.0,1,0,2
Carlton,226,Office,2.0,1,0.0,0,2,0
Carlton,226,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,226,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,226,Retail - Shop,2.0,1,0.0,0,2,0
Carlton,226,Parking - Commercial Covered,0,0,0,0
Carlton,230,House/Townhouse,58.0,48,68.0,52,2,2
Carlton,230,Residential Apartment,11.0,4,13.0,5,3,3
Carlton,230,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Carlton,230,Retail - Shop,0.0,0,3.0,2,0,2
Carlton,230,Community Use,0.0,0,0.0,0,0,0
Carlton,230,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Carlton,230,Office,1.0,1,0.0,0,1,0
Carlton,230,Workshop/Studio,1.0,1,0.0,0,1,0
Carlton,230,Manufacturing,0.0,0,0.0,0,0,0
Carlton,230,Unoccupied - Unused,3.0,2,0.0,0,2,0
Carlton,230,Educational/Research,2.0,1,0.0,0,2,0
Carlton,230,Parking - Commercial Covered,0,0,0,0
Carlton,237,House/Townhouse,18.0,13,18.0,13,2,2
Carlton,237,Equipment Installation,0.0,0,1.0,1,0,1
Carlton,237,Office,0,0,0,0
Carlton,237,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,237,Unoccupied - Unused,0,0,0,0
Carlton,237,Parking - Commercial Covered,0,0,0,0
Carlton,225,House/Townhouse,57.0,43,57.0,43,2,2
Carlton,225,Retail - Shop,1.0,1,2.0,1,1,2
Carlton,225,Residential Apartment,2.0,1,5.0,2,2,3
Carlton,225,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,225,Entertainment/Recreation - Indoor,2.0,1,0.0,0,2,0
Carlton,225,Office,0.0,0,2.0,1,0,2
Carlton,225,Workshop/Studio,1.0,1,0.0,0,1,0
Carlton,225,Unoccupied - Unused,0,0,0,0
Carlton,225,Parking - Commercial Covered,0,0,0,0
Carlton,259,House/Townhouse,9.0,6,16.0,8,2,4
Carlton,259,Student Accommodation,0.0,0,26.0,2,0,13
Carlton,259,Office,13.0,4,11.0,3,5,5
Carlton,259,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Carlton,259,Equipment Installation,0.0,0,1.0,1,0,1
Carlton,259,Unoccupied - Unused,2.0,2,4.0,1,1,4
Carlton,259,Wholesale,2.0,1,0.0,0,2,0
Carlton,259,Residential Apartment,4.0,1,4.0,1,4,4
Carlton,259,Workshop/Studio,1.0,1,0.0,0,1,0
Carlton,259,Storage,5.0,2,0.0,0,4,0
Carlton,259,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,259,Retail - Cars,0.0,0,0.0,0,0,0
Carlton,259,Hospital/Clinic,0.0,0,0.0,0,0,0
Carlton,259,Retail - Shop,1.0,1,0.0,0,1,0
Carlton,259,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,259,Parking - Commercial Covered,0,0,0,0
Carlton,219,House/Townhouse,86.0,47,99.0,52,2,2
Carlton,219,Student Accommodation,0.0,0,2.0,1,0,2
Carlton,219,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Carlton,219,Parking - Private Covered,0.0,0,1.0,1,0,1
Carlton,219,Educational/Research,0.0,0,2.0,1,0,2
Carlton,219,Office,2.0,2,2.0,1,1,2
Carlton,219,Residential Apartment,19.0,8,16.0,5,3,4
Carlton,219,Hospital/Clinic,2.0,1,0.0,0,2,0
Carlton,219,Unoccupied - Unused,4.0,2,0.0,0,2,0
Carlton,219,Workshop/Studio,3.0,2,0.0,0,2,0
Carlton,219,Commercial Accommodation,0.0,0,4.0,2,0,2
Carlton,219,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Carlton,219,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,219,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,219,Parking - Commercial Covered,0,0,0,0
Carlton,228,House/Townhouse,81.0,60,90.0,62,2,3
Carlton,228,Residential Apartment,7.0,3,9.0,3,3,3
Carlton,228,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Carlton,228,"Performances, Conferences, Ceremonies",0.0,0,0.0,0,0,0
Carlton,228,Office,1.0,1,2.0,1,1,2
Carlton,228,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,228,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,228,Unoccupied - Unused,0.0,0,2.0,1,0,2
Carlton,228,Parking - Commercial Covered,0,0,0,0
Carlton,260,Storage,4.0,2,0.0,0,2,0
Carlton,260,Unoccupied - Unused,6.0,3,7.0,3,3,3
Carlton,260,Residential Apartment,3.0,1,34.0,3,3,19
Carlton,260,Retail - Shop,11.0,8,9.0,4,2,4
Carlton,260,Student Accommodation,0.0,0,33.0,2,0,20
Carlton,260,Institutional Accommodation,0.0,0,11.0,1,0,11
Carlton,260,Entertainment/Recreation - Indoor,4.0,2,2.0,1,2,2
Carlton,260,Office,2.0,1,2.0,1,2,2
Carlton,260,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,260,Retail - Showroom,2.0,1,0.0,0,2,0
Carlton,260,House/Townhouse,0.0,0,2.0,1,0,2
Carlton,260,Workshop/Studio,2.0,1,0.0,0,2,0
Carlton,260,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,260,Community Use,0.0,0,0.0,0,0,0
Carlton,260,Commercial Accommodation,0.0,0,0.0,0,0,0
Carlton,260,Parking - Commercial Covered,0,0,0,0
Carlton,268,Office,21.0,10,12.0,6,3,2
Carlton,268,House/Townhouse,15.0,8,18.0,9,2,2
Carlton,268,Unoccupied - Unused,0.0,0,4.0,2,0,2
Carlton,268,Student Accommodation,2.0,1,4.0,1,2,4
Carlton,268,Residential Apartment,19.0,3,36.0,5,13,18
Carlton,268,Hospital/Clinic,3.0,2,5.0,2,2,3
Carlton,268,Retail - Showroom,0.0,0,0.0,0,0,0
Carlton,268,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Carlton,268,Parking - Private Covered,4.0,1,0.0,0,4,0
Carlton,268,Unoccupied - Under Renovation,2.0,1,0.0,0,2,0
Carlton,268,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Carlton,268,Retail - Shop,3.0,1,0.0,0,3,0
Carlton,268,Unoccupied - Under Demolition/Condemned,0.0,0,2.0,1,0,2
Carlton,268,Parking - Commercial Covered,0,0,0,0
Carlton,265,House/Townhouse,22.0,11,20.0,10,2,2
Carlton,265,Office,26.0,8,18.0,5,5,5
Carlton,265,Entertainment/Recreation - Indoor,5.0,3,7.0,3,2,3
Carlton,265,Parking - Commercial Covered,0.0,0,7.0,1,0,7
Carlton,265,Parking - Private Covered,0.0,0,1.0,1,0,1
Carlton,265,Educational/Research,7.0,1,9.0,2,7,6
Carlton,265,Student Accommodation,11.0,1,37.0,3,11,17
Carlton,265,Residential Apartment,6.0,3,45.0,5,2,17
Carlton,265,Unoccupied - Unused,2.0,1,4.0,2,2,2
Carlton,265,Retail - Shop,2.0,1,0.0,0,2,0
Carlton,265,Institutional Accommodation,2.0,1,0.0,0,2,0
Carlton,265,Commercial Accommodation,0.0,0,0.0,0,0,0
Carlton,265,Workshop/Studio,2.0,1,0.0,0,2,0
Carlton,265,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,252,Entertainment/Recreation - Indoor,23.0,10,34.0,15,3,3
Carlton,252,Residential Apartment,27.0,9,24.0,7,5,5
Carlton,252,Office,10.0,5,14.0,6,3,3
Carlton,252,House/Townhouse,40.0,23,49.0,19,4,5
Carlton,252,Hospital/Clinic,3.0,1,9.0,4,3,3
Carlton,252,Unoccupied - Unused,10.0,5,10.0,4,3,3
Carlton,252,Student Accommodation,3.0,1,6.0,2,3,3
Carlton,252,Storage,2.0,1,2.0,1,2,2
Carlton,252,Retail - Shop,2.0,1,2.0,1,2,2
Carlton,252,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Carlton,252,Unoccupied - Under Renovation,0.0,0,2.0,1,0,2
Carlton,252,Commercial Accommodation,3.0,1,6.0,1,3,6
Carlton,252,Equipment Installation,1.0,1,1.0,1,1,1
Carlton,252,Workshop/Studio,0.0,0,0.0,0,0,0
Carlton,252,Parking - Commercial Covered,0,0,0,0
Carlton,232,House/Townhouse,42.0,30,45.0,31,2,2
Carlton,232,Entertainment/Recreation - Indoor,6.0,3,4.0,2,2,2
Carlton,232,Unoccupied - Unused,2.0,1,3.0,2,2,2
Carlton,232,Retail - Shop,0.0,0,1.0,1,0,1
Carlton,232,Residential Apartment,0.0,0,0.0,0,0,0
Carlton,232,Educational/Research,0.0,0,2.0,1,0,2
Carlton,232,Workshop/Studio,1.0,1,0.0,0,1,0
Carlton,232,Office,0,0,0,0
Carlton,232,Parking - Commercial Covered,0,0,0,0
Carlton,248,Commercial Accommodation,4.0,2,10.0,4,2,3
Carlton,248,Unoccupied - Under Construction,0.0,0,4.0,2,0,2
Carlton,248,House/Townhouse,27.0,14,39.0,19,2,3
Carlton,248,Office,14.0,7,6.0,3,2,2
Carlton,248,Educational/Research,2.0,1,2.0,1,2,2
Carlton,248,Residential Apartment,5.0,2,6.0,2,3,4
Carlton,248,Student Accommodation,2.0,1,3.0,1,2,3
Carlton,248,Entertainment/Recreation - Indoor,4.0,2,2.0,1,2,2
Carlton,248,Unoccupied - Unused,2.0,1,0.0,0,2,0
Carlton,248,Hospital/Clinic,4.0,2,0.0,0,2,0
Carlton,248,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,248,Retail - Shop,0.0,0,0.0,0,0,0
Carlton,248,Workshop/Studio,2.0,1,0.0,0,2,0
Carlton,248,Parking - Commercial Covered,0,0,0,0
Carlton,215,House/Townhouse,34.0,23,39.0,24,2,3
Carlton,215,Residential Apartment,15.0,6,10.0,4,3,3
Carlton,215,Retail - Shop,3.0,2,5.0,3,2,2
Carlton,215,Commercial Accommodation,0.0,0,3.0,1,0,3
Carlton,215,Office,9.0,4,2.0,1,3,2
Carlton,215,Entertainment/Recreation - Indoor,4.0,2,2.0,1,2,2
Carlton,215,Unoccupied - Unused,0.0,0,6.0,3,0,3
Carlton,215,Student Accommodation,0.0,0,6.0,2,0,3
Carlton,215,Storage,1.0,1,0.0,0,1,0
Carlton,215,Hospital/Clinic,2.0,1,0.0,0,2,0
Carlton,215,Parking - Commercial Covered,0,0,0,0
Carlton,243,House/Townhouse,4.0,2,6.0,4,2,2
Carlton,243,Educational/Research,0.0,0,9.0,3,0,3
Carlton,243,Unoccupied - Unused,3.0,2,10.0,5,2,3
Carlton,243,Commercial Accommodation,6.0,1,6.0,1,6,6
Carlton,243,Parking - Private Covered,2.0,1,1.0,1,2,1
Carlton,243,Office,23.0,10,8.0,4,3,2
Carlton,243,Student Accommodation,5.0,2,4.0,1,4,4
Carlton,243,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Carlton,243,Storage,0.0,0,0.0,0,0,0
Carlton,243,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Carlton,243,Retail - Shop,2.0,1,0.0,0,2,0
Carlton,243,Hospital/Clinic,0.0,0,3.0,1,0,3
Carlton,243,Residential Apartment,2.0,1,0.0,0,2,0
Carlton,243,"Performances, Conferences, Ceremonies",0.0,0,0.0,0,0,0
Carlton,243,Parking - Commercial Covered,0,0,0,0
Carlton,220,House/Townhouse,79.0,52,111.0,66,2,3
Carlton,220,Storage,0.0,0,2.0,1,0,2
Carlton,220,Unoccupied - Unused,2.0,2,2.0,1,1,2
Carlton,220,Residential Apartment,0.0,0,0.0,0,0,0
